iyear,imonth,iday,latitude,longitude,city
2009,4,21,24.04573,86.614492,Narayanpur
2009,4,21,26.650186,84.916678,Motihari
2009,4,21,24.716345,93.834572,Nambol
2009,4,21,24.798346,93.94043,Imphal
2009,5,21,11.874477,75.370366,Kannur
2009,5,21,24.036032,92.201535,Kanchanpur
2009,5,21,11.874477,75.370366,Kannur
2009,5,21,20.181843,80.006844,Gadchiroli district
2009,7,21,24.739182,84.792509,Diha
2009,8,21,26.521695,90.180094,Bangalbazar
2009,8,21,24.798346,93.94043,Imphal
2009,9,21,25.078282,87.934679,Enayetpur
2009,10,21,26.329729,90.860268,Bamuntary
2009,10,21,26.746018,92.095943,Udalguri
2009,10,21,24.877812,86.921828,Gerua
2009,10,21,24.302783,85.005153,Rajpur
2010,1,21,24.798346,93.94043,Imphal
2010,1,21,24.728425,93.896718,Hiyangthang Maning Leikai
2010,1,21,24.128611,84.185712,Palamu district
2010,1,21,24.559337,93.814653,Bishenpur
2010,1,21,24.628724,93.761325,Bishnupur
2010,1,21,24.798346,93.94043,Imphal
2010,2,21,24.687972,86.253636,Maheshwari
2010,2,21,23.332078,86.365208,Purulia district
2010,3,21,8.496142,76.943725,Thiruvananthapuram
2010,3,21,22.45109,86.995289,Jhargram district
2010,3,21,22.240734,86.923596,Chakua
2010,4,21,22.576127,87.084911,Purnapani
2010,5,21,26.517027,85.099964,Ramban
2010,7,21,24.798346,93.94043,Imphal
2010,7,21,33.313294,75.763367,Kishtwar
2010,8,21,19.084645,80.159604,Medpalli
2010,9,21,25.367451,87.002179,Kharik
2010,9,21,18.484547,80.752565,Usur
2010,10,21,24.460292,84.998289,Chando
2010,10,21,25.017247,85.416454,Jaigir
2010,11,21,19.007832,81.05793,Bhairamgarh
2010,11,21,22.35435,86.906606,Murakati
2010,11,21,22.404193,87.379866,West Midnapore district
2010,12,21,18.9,81.35,Dantewada
2010,12,21,20.181843,80.006844,Gadchiroli district
2010,12,21,19.137828,79.92208,Lankachen
2010,12,21,19.398378,84.272651,Pindiki
2010,12,21,19.398378,84.272651,Pindiki
2011,1,21,24.798346,93.94043,Imphal
2011,1,21,22.269429,87.286828,Saluka
2011,2,21,25.095386,94.361652,Ukhrul district
2011,3,21,25.495444,90.616793,Williamnagar
2011,3,21,20.633859,82.059782,Gariaband
2011,3,21,21.097103,81.030222,Rajnandgaon district
2011,5,21,22.305315,84.602118,Chunaghati
2011,5,21,22.124002,84.043175,Sundargarh district
2011,5,21,24.890446,84.995442,Chakant
2011,5,21,18.9,81.35,Dantewada
2011,5,21,18.881515,81.375034,Balud
2011,6,21,24.798346,93.94043,Imphal
2011,7,21,25.069312,84.016467,Yadunathpur
2011,7,21,25.069312,84.016467,Yadunathpur
2011,7,21,24.798346,93.94043,Imphal
2012,1,21,24.173149,83.808662,Garhwa
2012,1,21,24.173149,83.808662,Garhwa
2012,1,21,25.495444,90.616793,Williamnagar
2012,2,21,25.755953,90.677305,East Garo Hills district
2012,3,21,23.4333,84.6833,Lohardaga
2012,3,21,18.364195,81.892418,Malkangiri
2012,4,21,18.933338,83.257291,Bandhugaon
2012,4,21,18.390961,81.662323,Sukma
2012,4,21,24.165471,86.223142,Badgund
2012,5,21,24.798346,93.94043,Imphal
2012,5,21,20.111801,85.835287,Pipili
2012,7,21,25.755953,90.677305,East Garo Hills district
2012,7,21,24.663717,93.906269,Awang Khunnou Salang Sabal
2012,8,21,32.556652,75.116272,Samba
2012,8,21,27.565638,78.658312,Shanti Nagar
2012,9,21,24.76176,93.828666,Khumbong
2012,9,21,17.405285,75.136718,Kamlapur
2012,10,21,24.780654,93.967437,Imphal East district
2012,10,21,18.933338,83.257291,Bandhugaon
2012,11,21,26.575482,93.893271,Golaghat district
2012,11,21,25.169277,93.213627,Impui
2012,12,21,23.801324,85.838262,Gumia
2013,1,21,27.026738,95.022506,Namtola
2013,1,21,18.860321,81.867528,Darbha
2013,2,21,17.376812,78.487812,Hyderabad
2013,2,21,17.376812,78.487812,Hyderabad
2013,3,21,34.08374,74.789902,Srinagar
2013,4,21,24.931587,93.87042,Sekmai
2013,4,21,24.303572,94.254148,Khudengthabi
2013,4,21,23.395833,84.238515,Nawa Toli
2013,6,21,18.718325,81.266205,Nerli
2013,6,21,20.073063,81.591589,Keshkal
2013,7,21,26.22642,90.000836,Gambhira Ghat
2013,7,21,19.723535,81.242411,Narayanpur
2013,7,21,24.167555,88.270819,Geet
2013,7,21,22,88.433333,Raidighi
2013,7,21,23.241425,84.503732,Nauni
2013,9,21,26.868715,92.780945,Charduar
2013,9,21,15.387448,76.038466,Khan Nagar
2013,10,21,23.0474,84.54207,Gumla
2013,12,21,18.759738,73.596658,Kamshet
2014,1,21,23.497254,91.331257,Melaghar
2014,2,21,19.809669,85.830978,Puri
2014,2,21,34.288891,74.463715,Sopore
2014,3,21,23.964132,86.207035,Navakaniya
2014,3,21,22.864679,85.325553,Bandgaon
2014,3,21,23.075626,85.278974,Khunti
2014,3,21,18.635071,81.732214,Nekhavaya
2014,4,21,33.931011,75.114212,Tral
2014,4,21,33.931011,75.114212,Tral
2014,4,21,33.879987,74.927946,Hakripora
2014,4,21,19.101272,80.153354,Jimalgatta
2014,5,21,24.98975,93.501351,Tamenglong district
2014,8,21,18.083659,82.383191,Killamkota
2014,9,21,34.08374,74.789902,Srinagar
2014,10,21,26.402512,90.270948,Kokrajhar district
2014,10,21,23.670093,86.149144,Bokaro district
2014,10,21,23.574668,85.651084,Chittarpur
2014,11,21,33.662153,75.013643,Gandiwani
2014,11,21,24.798346,93.94043,Imphal
2014,11,21,19.104306,81.955213,Bastar district
2014,11,21,18.404645,81.588419,Chintagupha
2014,11,21,18.800732,80.810861,Bijapur district
2014,11,21,24.238893,87.467827,Shikaripara
2014,12,21,26.479752,90.55992,Bongaigaon district
2014,12,21,24.798346,93.94043,Imphal
2014,12,21,23.977274,93.530822,Suangphuh
2014,12,21,24.032927,93.569967,Hiangtam
2015,1,21,24.798346,93.94043,Imphal
2015,1,21,24.214748,94.268814,Thangbung Minnou
2015,1,21,18.79771,80.812864,Bijapur district
2015,1,21,19.662248,83.40786,Ijurupa
2015,2,21,25.67012,94.107633,Kohima
2015,2,21,26.745828,94.545239,Rankhom Gaon
2015,3,21,23.429508,84.679643,Sahedpat
2015,3,21,32.561111,75.124722,Samba district
2015,3,21,24.987934,93.495292,Khulen
2015,4,21,17.69368,81.995576,Kamanathgou
2015,4,21,18.769297,82.036808,Koleng
2015,4,21,25.194184,90.633597,Jadigittim
2015,5,21,34.285891,74.461538,Shuwa
2015,5,21,34.045268,74.732975,Dooru
2015,5,21,34.330561,74.46534,Dangerpora
2015,5,21,24.798346,93.94043,Imphal
2015,7,21,26.40305,86.897382,Karjain
2015,7,21,22.119654,84.030145,Sundargarh district
2015,7,21,19.532021,84.719513,Pitala
2015,7,21,22.119941,84.030343,Loharam
2015,8,21,18.108223,82.109026,Chitrakonda
2015,8,21,24.184005,94.149507,Molnghat
2015,9,21,19.724344,81.24232,Narayanpur district
2015,9,21,18.703427,80.973849,Munga
2015,9,21,22.48604,87.325217,Bhadutala
2015,10,21,24.705996,93.933021,Kiyamgei
2015,11,21,24.196089,84.873448,Lipda
2015,11,21,34.08374,74.789902,Srinagar
2015,12,21,19.107132,81.953482,Bastar district
2015,12,21,18.113038,82.42832,Madathakonda
2015,12,21,18.114115,82.426679,Madathakonda
2015,12,21,19.988452,85.483882,Badapokharia
2015,12,21,26.114576,85.391537,Simra Nizamat
2016,1,21,10.221595,78.53672,Neikuppai
2016,2,21,26.100851,92.688832,Unknown
2016,2,21,23.830935,84.660133,Balu
2016,2,21,23.830935,84.660133,Balu
2016,2,21,23.830935,84.660133,Balu
2016,3,21,18.578604,81.7287,Rokel
2016,4,21,18.010367,81.098156,Dharampenta
2016,4,21,33.926001,74.902562,Malwari
2016,4,21,24.798346,93.94043,Imphal
2016,4,21,11.909316,79.748299,Puducherry
2016,4,21,22.362148,85.438748,Kulatoppo
2016,5,21,18.845263,81.159827,Cherli
2016,5,21,18.875544,81.15177,Mirtur
2016,5,21,23.07976,85.279323,Jerko Musanga
2016,5,21,24.285466,87.242168,Dumka district
2016,5,21,24.555765,86.396423,Chakai
2016,6,21,24.798346,93.94043,Imphal
2016,6,21,19.577871,81.346428,Kurusnar
2016,6,21,33.729596,75.108665,Wanpoh
2016,6,21,24.798346,93.94043,Imphal
2016,6,21,11.801364,76.004373,Mananthavady
2016,7,21,24.713139,84.69993,Bakshi Bigha
2016,7,21,24.798346,93.94043,Imphal
2016,8,21,21.074046,80.998758,Rajnandgaon district
2016,8,21,18.391134,81.659273,Sukma district
2016,9,21,25.594539,90.25027,Rongram
2016,10,21,19.598119,81.665207,Kondagaon district
2016,10,21,24.088695,84.809436,Banchatra
2016,11,21,18.340368,81.18164,Chintalnar
2016,11,21,25.182845,93.120263,Champijang
2016,11,21,33.863483,74.767929,Charar-i-Sharif
2016,12,21,34.062097,74.513369,Parimpora
2016,12,21,25.92,93.73,Dimapur
2017,2,21,24.854695,93.616715,Lubanglong Khunou
2017,2,21,24.803436,93.770008,Thingkhongjang
2017,2,21,24.854695,93.616715,Nungkaolong
2017,2,21,24.854695,93.616715,Noney district
2017,4,21,18.839444,83.232778,Pedaitiki
2017,5,21,24.250258,94.301203,Moreh
2017,5,21,23.770186,84.417259,Tarwadeeh
2017,5,21,23.996872,85.371765,Hazaribagh
2017,5,21,25.714762,84.465697,Bahuwara
2017,5,21,11.683959,75.65524,Cheriya Kaiveli
2017,6,21,18.923313,81.125549,Ketulnar
2017,6,21,19.452438,81.251883,Narayanpur district
2017,6,21,26.735942,94.81989,Choknyu
2017,7,21,23.61568,86.098143,Sijhua
2017,8,21,33.732216,75.157913,Anantnag
2017,9,21,33.931011,75.114212,Tral
2017,10,21,33.95289,75.092514,Batagund
2017,10,21,33.931011,75.114212,Tral
2017,10,21,33.829767,74.806828,Zasoo Tahab
2017,10,21,33.805431,75.033941,Wachi
2017,10,21,20.01552,84.186856,Lahidi
2017,11,21,19.286782,73.650678,Pendhri
2017,11,21,21.09666,81.031411,Raimanora
2017,12,21,19.400636,80.619106,Hindbhati
1985,9,22,28.585836,77.153336,New Delhi
1985,11,22,31.147131,75.341218,Unknown
1986,4,22,14.321944,76.725556,Rani Kere
1988,1,22,30.858333,77.154444,Phagari
1988,1,22,26.972925,88.370066,Mangpu
1988,1,22,30.733315,76.779418,Chandigarh
1988,1,22,30.898024,75.860077,Ludhiana
1988,1,22,19.934526,86.19933,Bania
1988,3,22,28.585836,77.153336,Todapur
1988,3,22,26.430278,82.536667,Akbarpura
1988,4,22,14.727238,74.80063,Sonda
1988,4,22,31.326015,75.576183,Jalandhar
1988,5,22,30.898024,75.860077,Ludhiana
1988,5,22,31.84,74.76,Ajnala
1988,5,22,30.210994,74.945474,Bhatinda
1988,6,22,31.989502,75.045052,Guman
1988,6,22,30.371001,75.799643,Rajo Majra
1988,6,22,31.311023,75.634982,Rama Mandi
1988,6,22,25.978667,81.094091,Kotla
1988,6,22,19.75148,75.713888,Unknown
1988,7,22,17.966828,77.235985,Maroor
1988,8,22,31.8186,75.2028,Batala
1988,8,22,31.5325,75.093889,Timmowal
1988,11,22,29.803673,76.394114,Kaithal
1989,4,22,26.401436,90.266699,Kokrajhar
1990,2,22,34.08374,74.789902,Srinagar
1990,2,22,34.08374,74.789902,Srinagar
1990,2,22,34.08374,74.789902,Srinagar
1990,7,22,15.317278,75.713889,Unknown
1991,1,22,28.585836,77.153336,New Delhi
1991,1,22,28.690073,77.213982,Delhi
1991,1,22,30.245796,75.842072,Sangrur
1991,3,22,32.726602,74.857026,Jammu
1991,3,22,30.733315,76.779418,Chandigarh
1991,8,22,31.102778,74.898889,Nihalke
1991,10,22,31.147131,75.341218,Unknown
1991,12,22,28.585836,77.153336,New Delhi
1992,11,22,31.749167,75.471389,Mettewal
1992,11,22,26.22976,90.230403,Bilasipara
1994,7,22,34.08374,74.789902,Srinagar
1995,1,22,26.746018,92.095943,Udalguri
1995,4,22,34.08374,74.789902,Srinagar
1995,7,22,32.983025,75.710981,Bhaderwah
1995,10,22,34.161541,74.553093,Pattan
1995,11,22,25.448426,78.568459,Jhansi
1995,11,22,33.731125,75.148701,Anantnag district
1996,5,22,27.049968,76.926854,Mahwa
1996,5,22,26.091035,94.258974,Wokha district
1996,5,22,26.200605,92.937574,Unknown
1996,5,22,27.023803,74.217933,Unknown
1996,8,22,33.732216,75.157913,Anantnag
1996,12,22,25.677579,89.880915,Kathalbari
1997,1,22,28.8909,76.5796,Rohtak
1997,1,22,28.8909,76.5796,Rohtak
1997,1,22,26.200605,92.937574,Unknown
1997,1,22,26.200605,92.937574,Unknown
1997,1,22,26.200605,92.937574,Unknown
1997,7,22,28.585836,77.153336,New Delhi
1997,7,22,26.091035,94.258974,Wokha
1998,4,22,32.925224,75.135264,Udhampur district
1999,6,22,26.682957,88.443417,Shiliguri
1999,7,22,26.149794,91.763931,Guwahati
1999,7,22,26.149794,91.763931,Guwahati
1999,11,22,23.940848,91.988153,Bangdar
1999,12,22,33.732216,75.157913,Anantnag
2000,2,22,25.045856,84.0762,Manipur
2000,5,22,34.08374,74.789902,Srinagar
2000,8,22,26.199283,90.127707,Bogribari
2000,12,22,28.585836,77.153336,New Delhi
2001,1,22,26.674331,91.388518,Bishnupur
2001,2,22,34.269413,74.499481,Tarzoo
2001,3,22,34.009911,74.603325,Sonpah
2001,7,22,32.827778,74.733333,Jhiri
2001,8,22,25.611,85.144,Patna
2001,10,22,33.921168,75.014605,Awantipora
2001,10,22,16.408954,80.610956,Pedavadlapudi
2002,1,22,22.551729,88.352341,Kolkata
2002,3,22,33.721287,74.831062,Shopian
2002,3,22,33.732216,75.157913,Anantnag
2002,7,22,34.08374,74.789902,Srinagar
2002,8,22,26.04215,90.456134,Maladhara
2003,4,22,34.001173,74.393934,Goriwan
2003,7,22,32.726602,74.857026,Jammu district
2003,7,22,33.592697,75.165839,Qazigund
2003,9,22,33.371715,74.315313,Rajouri
2003,11,22,27.491964,95.346713,Tinsukia
2005,5,22,28.585836,77.153336,New Delhi
2005,5,22,28.585836,77.153336,New Delhi
2005,6,22,33.789497,75.103386,Bijbehara
2006,5,22,34.08374,74.789902,Srinagar
2006,6,22,34.08374,74.789902,Srinagar
2006,11,22,33.767001,74.092404,Poonch district
2006,11,22,34.205141,74.349494,Baramulla district
2007,1,22,26.198202,92.891135,Unknown
2007,5,22,26.760555,83.373167,Gorakhpur
2008,1,22,26.433372,89.902541,Srirampur
2008,1,22,25.16331,93.012824,Haflong
2008,4,22,22.986757,87.854975,Unknown
2008,4,22,25.03,87.32,Mahagama
2008,5,22,33.14575,75.548049,Doda district
2008,5,22,24.798346,93.94043,Imphal
2008,5,22,24.680089,94.048449,Yairipok
2008,6,22,24.361063,84.842457,Jhagartari
2008,6,22,24.343274,84.86396,Dantar
2008,6,22,24.343274,84.86396,Dantar
2008,6,22,24.204235,84.870937,Chatra
2008,8,22,25.151792,84.981627,Enma
2008,9,22,24.798346,93.94043,Imphal
2008,10,22,22.404193,87.379866,West Midnapore district
2008,11,22,24.8699,94.050809,Lamlai
2008,11,22,26.398022,90.269415,Kokrajhar district
2008,11,22,26.378531,91.295669,Solmara
2008,11,22,18.364195,81.892418,Malkangiri district
2008,12,22,24.67517,93.900081,Wangoi
2008,12,22,23.174714,86.274261,Berada
2009,1,22,25.096074,85.313119,Domba
2009,1,22,24.798346,93.94043,Imphal
2009,1,22,26.444112,91.44136,Nalbari
2009,1,22,18.18151,81.948026,Karkatpalli
2009,2,22,18.578762,82.281954,Govindpalli
2009,2,22,18.578762,82.281954,Govindpalli
2009,2,22,18.578762,82.281954,Govindpalli
2009,2,22,18.578762,82.281954,Govindpalli
2009,3,22,18.60542,80.356985,Tarlaguda
2009,4,22,25.496684,93.112549,Langting
2009,4,22,24.781467,84.986412,Gaya
2009,4,22,24.657136,84.436135,Deo
2009,4,22,23.744186,84.504429,Latehar district
2009,5,22,25.181996,93.112751,Mahur
2009,6,22,23.02803,86.360486,Barabazar
2009,7,22,26.051513,91.869641,Byrnihat
2009,7,22,23.390472,88.702469,Madhupur
2009,8,22,24.924391,86.220707,Sono
2009,8,22,22.632149,86.764311,Belpahari
2009,9,22,34.152586,77.577053,Leh
2009,11,22,26.444112,91.44136,Nalbari
2009,11,22,22.451393,86.992203,Jhargram
2010,1,22,18.815236,82.712102,Koraput
2010,2,22,32.556652,75.116272,Samba
2010,2,22,22.404193,87.379866,West Midnapore district
2010,3,22,22.404193,87.379866,West Midnapore district
2010,3,22,24.753791,84.969734,Gaya district
2010,3,22,22.507239,86.556476,Dhalbhumgarh
2010,3,22,22.959166,85.965274,Chowka More
2010,3,22,23.669296,86.151112,Bokaro district
2010,3,22,22.404193,87.379866,West Midnapore district
2010,4,22,22.365086,85.437557,Lanjo
2010,4,22,18.364195,81.892418,Malkangiri district
2010,4,22,27.58,81.6,Bahraich
2010,4,22,33.732216,75.157913,Anantnag
2010,5,22,22.424109,87.318986,Bantala
2010,5,22,22.451393,86.992203,Jhargam
2010,7,22,18.791667,80.816667,Bijapur
2010,8,22,22.875122,86.505971,Banduan
2010,9,22,18.905115,78.808327,Raikal
2010,9,22,21.396664,80.660561,Sitapala
2010,9,22,24.628724,93.761325,Bishnupur
2010,9,22,22.404193,87.379866,West Midnapore district
2010,10,22,26.828525,84.560034,Lalgarh
2010,10,22,18.791667,80.816667,Bijapur
2010,10,22,18.791667,80.816667,Bijapur
2010,10,22,23.075278,85.278889,Khunti district
2010,11,22,34.201086,74.349108,Baramulla district
2010,12,22,22.632073,86.764262,Belpahari
2011,2,22,17.72726,81.189156,Ganganametta
2011,2,22,17.753365,81.374123,Chatti
2011,3,22,26.652335,85.272304,Marpa
2011,3,22,11.127123,78.656894,Unknown
2011,5,22,24.798346,93.94043,Imphal
2011,5,22,24.871991,94.068907,Nongada
2011,6,22,26.638547,85.070747,Chorwa
2011,6,22,24.795664,84.999407,Magra
2011,7,22,18.775175,80.536697,Madded
2011,7,22,18.9,81.35,Dantewada
2011,7,22,24.798346,93.94043,Imphal
2012,1,22,24.798346,93.94043,Imphal
2012,1,22,17.838008,81.428585,Kalimela
2012,3,22,33.797161,75.090141,Bijbehara
2012,3,22,24.92326,86.220238,Jamui
2012,3,22,24.92326,86.220238,Jamui
2012,3,22,24.92326,86.220238,Jamui
2012,3,22,18.486587,82.237957,Khairiput
2012,4,22,20.181843,80.006844,Gadchirol district
2012,5,22,34.375593,74.298705,Langate
2012,5,22,17.466667,73.616667,Nadgaon district
2012,5,22,18.8,80.8167,Bijapur
2012,9,22,24.798346,93.94043,Imphal
2012,10,22,34.016396,74.72187,Budgam
2012,11,22,24.556679,94.031248,Khongjom
2012,11,22,24.798346,93.94043,Imphal
2012,12,22,20.271644,80.309482,Dhanora
2013,1,22,26.450441,80.333376,Kanpur
2013,2,22,26.799257,84.620533,Majhaulia
2013,3,22,24.618163,94.012987,Thoubal district
2013,3,22,24.035711,84.477637,Karimati
2013,5,22,18.800937,80.816753,Bijapur
2013,5,22,18.236864,81.183205,Minpa
2013,5,22,18.284126,81.214279,Burkapal
2013,6,22,34.08374,74.789902,Srinagar
2013,7,22,23.730728,87.655647,Kasba
2013,7,22,24.860896,88.017261,Kaliachak
2013,7,22,23.9333,88.25,Kajishah
2013,7,22,22.616173,85.815343,Unchdih
2013,8,22,26.433529,92.030881,Mangaldai
2013,8,22,33.71206,74.862503,Imam Sahib
2013,10,22,24.508812,93.760016,Thamnapokpi
2013,11,22,22.595741,88.263682,Howrah
2013,11,22,26.63755,90.644049,Chirang district
2013,12,22,24.4833,86.7,Budhaniya
2013,12,22,26.63755,90.644049,Chirang district
2013,12,22,19.041302,83.184964,Karli
2014,1,22,24.28202,86.091399,Tuieo
2014,2,22,24.798346,93.94043,Imphal
2014,2,22,24.626284,84.656242,Amas
2014,4,22,17.247051,80.151222,Khammam district
2014,4,22,11.21954,78.167543,Namakkal
2014,4,22,20.377853,80.631423,Teregaon
2014,5,22,18.898482,81.352973,Dantewada district
2014,6,22,18.809919,82.720464,Tankuapada
2014,7,22,24.749849,84.369967,Aurangabad district
2014,7,22,26.366837,84.337067,Mirganj
2014,7,22,32.899421,74.742461,Akhnoor
2014,8,22,26.775377,90.303975,Ultapani
2014,8,22,18.391096,81.659313,Sukma district
2014,8,22,23.198102,86.049067,Baghmundi
2014,8,22,34.288891,74.463715,Sopore
2014,9,22,26.648861,92.545795,Ramnathpur
2014,10,22,26.661823,91.363446,Baksa district
2014,10,22,19.890014,84.981394,Sibida
2014,10,22,19.60001,81.67,Kondagaon district
2014,11,22,25.594539,90.25027,Rongara
2014,11,22,23.750924,92.267248,Khantlang
2014,12,22,26.568191,90.218604,Patgaon
2014,12,22,26.437063,89.976679,Gossaigaon
2014,12,22,26.406104,90.274128,Sonarpur
2014,12,22,26.02991,84.79613,Ishuapur
2014,12,22,11.063347,76.541261,Mukkali
2014,12,22,10.772508,76.678763,Chandra Nagar
2014,12,22,10.772508,76.678763,Chandra Nagar
2014,12,22,11.733953,75.937593,Vellamunda
2015,1,22,24.342341,93.697826,Churachandpur district
2015,1,22,24.434436,93.721188,Kangvai
2015,1,22,24.798346,93.94043,Imphal
2015,1,22,20.270312,80.310065,Dhanora
2015,1,22,9.829387,76.455537,Velloor
2015,1,22,18.782737,81.685681,Parcheli
2015,3,22,26.866761,92.780471,Chariduar
2015,3,22,23.259933,77.412749,Bhopal
2015,3,22,23.708554,87.084012,Jamuria
2015,3,22,33.789497,75.103386,Bijbehara
2015,4,22,24.798346,93.94043,Imphal
2015,4,22,23.045276,84.538083,Gumla  district
2015,5,22,24.958193,93.500345,Tamenglong district
2015,6,22,24.886545,85.542896,Nawada district
2015,6,22,34.211475,74.343896,Baramulla district
2015,6,22,26.701586,92.477843,Dhekiajuli
2015,7,22,9.925591,78.119475,Madurai
2015,8,22,19.107414,81.952983,Jeeram Ghati
2015,8,22,24.385399,93.777131,Ngairong
2015,8,22,26.10783,94.295332,Chukitong
2015,8,22,33.53577,74.916699,Mahipora
2015,8,22,33.717247,74.834707,Dunbwani
2015,8,22,22.023614,83.205006,Jadalpur
2015,9,22,15.377366,78.924939,Giddalur
2015,10,22,33.759364,74.803921,Manzimpora
2015,10,22,34.08374,74.789902,Srinagar
2015,10,22,23.593697,83.990298,Chunchuna
2015,11,22,25.435801,81.846311,Allahabad
2015,11,22,22.859047,85.726342,Kuchai
2015,12,22,24.798346,93.94043,Imphal
2016,1,22,24.767192,86.33425,Jamui district
2016,1,22,34.492931,74.280819,Karnah
2016,1,22,23.830864,87.691394,Admadpur
2016,1,22,25.226872,84.98988,Jehanabad
2016,2,22,25.284933,84.938463,Sevanan
2016,2,22,32.576211,75.092513,Samba district
2016,3,22,18.184536,81.411415,Polampalli
2016,3,22,20.280667,81.84022,Bechagaon
2016,3,22,18.556421,80.88349,Timmapur
2016,3,22,12.911032,74.856202,Mangaluru
2016,4,22,25.594113,85.137677,Patna
2016,5,22,24.078081,94.019729,Joupi
2016,5,22,23.755579,84.354205,Latehar district
2016,5,22,24.781467,84.986412,Gaya
2016,6,22,17.39962,78.565149,Hyderabad
2016,6,22,28.704059,77.10249,Delhi
2016,6,22,20.711184,81.549937,Dhamtari district
2016,6,22,24.454851,92.579248,Hailakandi district
2016,7,22,21.099831,81.028139,Rajnandgaon district
2016,9,22,18.860831,80.721442,Bijapur district
2016,9,22,11.016845,76.955832,Coimbatore
2016,10,22,23.211583,88.403856,Hanspukur
2016,10,22,19.595851,81.66473,Kondagaon district
2016,10,22,24.128611,84.185712,Palamu district
2016,10,22,23.047112,84.541155,Bodadih
2016,10,22,23.047112,84.541155,Khadpani
2016,11,22,18.340368,81.18164,Chintalnar
2016,11,22,18.014568,81.389831,Maraiguda
2016,11,22,34.526179,74.254614,Macchil
2016,12,22,18.813487,82.712333,Koraput
2017,1,22,27.361859,95.95677,Jagun
2017,1,22,25.196552,90.453056,Kolapara
2017,1,22,18.965838,83.451666,Kuneru
2017,2,22,18.569995,80.809047,Murdanda
2017,3,22,28.58349,80.008775,Pilibhit district
2017,3,22,19.03013,80.719605,Kuprel
2017,3,22,27.60027,78.049919,Hathras
2017,3,22,27.60027,78.049919,Hathras
2017,3,22,27.564514,78.121521,Ladpur
2017,3,22,27.600188,78.050049,Hathras
2017,4,22,33.907428,74.82562,Hayatpora
2017,5,22,20.270392,81.467713,Kanker district
2017,5,22,20.464584,85.85831,Cuttack
2017,5,22,24.251281,94.301304,Moreh
2017,6,22,18.759336,81.556122,Dantewada district
2017,6,22,23.107772,85.288446,Narahatu
2017,7,22,27.062862,88.469415,Kalimpong district
2017,9,22,26.259965,92.263039,Marigaon district
2017,10,22,33.793736,75.243176,Tral
2017,10,22,33.931011,75.114212,Tral
2017,10,22,33.779921,75.066955,Arwani
2017,10,22,33.710449,74.998738,Nunmai
2017,10,22,33.671475,75.072565,Ashmuji
2017,10,22,18.108706,82.10879,Chitrakonda
2017,11,22,20.293109,80.293784,Sode
2017,12,22,17.812075,81.383041,Konta
2017,12,22,18.221027,82.703111,Kumkumpudi
2017,12,22,17.862932,82.197868,Gudem Kotha Veedhi
2017,12,22,34.08374,74.789902,Srinagar
1983,9,23,31.633078,74.878288,Amritsar
1984,3,23,31.147131,75.341218,Unknown
1984,3,23,30.933135,74.622476,Ferozepur district
1985,9,23,31.8186,75.2028,Batala
1987,6,23,27.046316,88.271156,Darjeeling
1987,6,23,27.046316,88.271156,Darjeeling
1987,6,23,27.046316,88.271156,Darjeeling
1987,6,23,27.046316,88.271156,Darjeeling
1987,6,23,27.046316,88.271156,Darjeeling
1987,6,23,27.046316,88.271156,Darjeeling
1987,6,23,26.882837,88.279816,Kurseong
1987,6,23,26.882837,88.279816,Kurseong
1987,6,23,31.513241,75.983333,Jahan Khelan
1987,6,23,30.954424,74.612085,Firozpur district
1987,12,23,20.193413,86.211833,Raibari
1988,1,23,31.392022,74.846327,Manochahal Kalan
1988,2,23,31.8186,75.2028,Batala
1988,3,23,23.166667,79.933333,Jabalpur
1988,4,23,31.84,74.76,Ajnala
1988,5,23,31.168426,75.593892,Dhaliwal
1988,5,23,30.245796,75.842072,Sangrur District
1988,5,23,31.326015,75.576183,Jalandhar district
1988,6,23,30.898024,75.860077,Ludhiana
1988,6,23,31.633078,74.878288,Amritsar
1988,7,23,26.524343,88.719706,Jalpaiguri District
1988,7,23,31.448943,74.925262,Tarn Taran
1988,7,23,27.067992,88.47127,Kalimpong
1989,3,23,31.892665,75.363004,Dhariwal Kalan
1989,5,23,26.546432,81.269541,Masapur
1989,5,23,31.628179,74.799221,Chheharta
1989,5,23,31.633078,74.878288,Amritsar
1989,5,23,31.057879,76.300042,Balachaur
1989,9,23,29.694945,75.235217,Sardulgarh
1989,11,23,23.831187,91.286545,agartala
1989,12,23,30.900965,75.857276,Ludhiana District
1989,12,23,27.719167,79.521667,Balia
1989,12,23,18.586525,79.059059,Ramadugu
1990,3,23,34.08374,74.789902,Srinagar
1990,6,23,33.724008,75.017854,Yaripora
1990,7,23,19.180291,78.464407,Tandra
1990,7,23,34.344282,74.202524,Kutlari
1990,7,23,31.771701,75.104404,Jaintipur
1990,7,23,30.733315,76.779418,Chandigarh
1990,7,23,34.08374,74.789902,Srinagar
1990,7,23,33.592697,75.165839,Qazigund
1990,7,23,34.526179,74.254614,Kupwara
1990,7,23,26.921496,94.757245,Simaluguri
1990,7,23,30.954424,74.612085,Firozpur district
1991,2,23,34.08374,74.789902,Srinagar
1991,3,23,28.585836,77.153336,New Delhi
1991,3,23,28.585836,77.153336,New Delhi
1991,3,23,30.898024,75.860077,Ludhiana
1991,4,23,34.08374,74.789902,Srinagar
1991,6,23,31.633078,74.878288,Amritsar
